date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:45:35	479243/479243	---M--	200	added ('OK')	image/jpg	date:Mon,%2012%20May%202025%2013:48:19%20GMT	https://cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-19-oxl7yrb.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-19-oxl7yrb.jpg	(from https://lynkcolongbien.com/lynk-co-09-1487820.html)
11:45:35	312888/312888	---M--	200	added ('OK')	image/jpg	date:Mon,%2012%20May%202025%2013:48:17%20GMT	https://cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-16-bm13yq9.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-16-bm13yq9.jpg	(from https://lynkcolongbien.com/lynk-co-09-1487820.html)
11:45:35	107803/107803	---M--	200	added ('OK')	image/jpg	date:Mon,%2012%20May%202025%2013:48:17%20GMT	https://cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-14-9c5hyq7.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-14-9c5hyq7.jpg	(from https://lynkcolongbien.com/lynk-co-09-1487820.html)
11:45:36	324109/324109	---M--	200	added ('OK')	image/jpg	date:Mon,%2012%20May%202025%2013:48:17%20GMT	https://cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-17-bv5zyq6.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-17-bv5zyq6.jpg	(from https://lynkcolongbien.com/lynk-co-09-1487820.html)
11:45:36	437909/437909	---M--	200	added ('OK')	image/jpg	date:Mon,%2012%20May%202025%2013:48:09%20GMT	https://cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-10-b1cayq1.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-10-b1cayq1.jpg	(from https://lynkcolongbien.com/lynk-co-09-1487820.html)
11:45:37	557502/557502	---M--	200	added ('OK')	image/jpg	date:Mon,%2012%20May%202025%2014:06:53%20GMT	https://cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-21-orq0yrf.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-21-orq0yrf.jpg	(from https://lynkcolongbien.com/lynk-co-09-1487820.html)
11:45:37	148280/148280	---M--	200	added ('OK')	image/jpg	date:Mon,%2012%20May%202025%2014:07:31%20GMT	https://cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-23-99msyrh.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-23-99msyrh.jpg	(from https://lynkcolongbien.com/lynk-co-09-1487820.html)
11:45:37	68534/68534	---M--	200	added ('OK')	image/jpg	date:Mon,%2012%20May%202025%2014:06:52%20GMT	https://cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-22-rfm2yrg.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/lynk-co-09-ngoai-that-22-rfm2yrg.jpg	(from https://lynkcolongbien.com/lynk-co-09-1487820.html)
11:45:38	550815/550815	---M--	200	added ('OK')	image/jpg	date:Thu,%2008%20May%202025%2007:50:34%20GMT	https://cdn.gianhangvn.com/image/lynk-co-09-11-rs5lyj6.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/lynk-co-09-11-rs5lyj6.jpg	(from https://lynkcolongbien.com/lynk-co-09-1487820.html)
11:45:38	917978/917978	---M--	200	added ('OK')	image/jpg	date:Thu,%2008%20May%202025%2007:50:35%20GMT	https://cdn.gianhangvn.com/image/lynk-co-09-12-bcb8yj5.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/lynk-co-09-12-bcb8yj5.jpg	(from https://lynkcolongbien.com/lynk-co-09-1487820.html)
11:45:38	866770/866770	---M--	200	added ('OK')	image/jpg	date:Thu,%2008%20May%202025%2007:50:35%20GMT	https://cdn.gianhangvn.com/image/lynk-co-09-13-9jpbyj2.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/lynk-co-09-13-9jpbyj2.jpg	(from https://lynkcolongbien.com/lynk-co-09-1487820.html)
11:45:39	707655/707655	---M--	200	added ('OK')	image/jpg	date:Thu,%2008%20May%202025%2007:50:35%20GMT	https://cdn.gianhangvn.com/image/lynk-co-09-14-bejeyj4.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/lynk-co-09-14-bejeyj4.jpg	(from https://lynkcolongbien.com/lynk-co-09-1487820.html)
11:45:39	158389/158389	---M--	200	added ('OK')	image/jpg	date:Thu,%2008%20May%202025%2001:24:59%20GMT	https://cdn.gianhangvn.com/image/quy-trinh-mua-xe-oto-tra-gop-9md5yhk.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/quy-trinh-mua-xe-oto-tra-gop-9md5yhk.jpg	(from https://lynkcolongbien.com/mua-xe-tra-gop-522806n.html)
11:45:40	107685/107685	---M--	200	added ('OK')	image/jpg	date:Thu,%2008%20May%202025%2001:26:56%20GMT	https://cdn.gianhangvn.com/image/loi-ich-va-dac-diem-khi-mua-oto-tra-gop-284gyhm.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/loi-ich-va-dac-diem-khi-mua-oto-tra-gop-284gyhm.jpg	(from https://lynkcolongbien.com/mua-xe-tra-gop-522806n.html)
11:45:40	136727/136727	---M--	200	added ('OK')	image/jpg	date:Thu,%2008%20May%202025%2001:26:56%20GMT	https://cdn.gianhangvn.com/image/dieu-kien-vay-mua-oto-tra-gop-ozp8yhn.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/dieu-kien-vay-mua-oto-tra-gop-ozp8yhn.jpg	(from https://lynkcolongbien.com/mua-xe-tra-gop-522806n.html)
11:45:40	185111/185111	---M--	200	added ('OK')	image/jpg	date:Thu,%2008%20May%202025%2001:26:56%20GMT	https://cdn.gianhangvn.com/image/tai-san-dam-bao-9qs8yho.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/tai-san-dam-bao-9qs8yho.jpg	(from https://lynkcolongbien.com/mua-xe-tra-gop-522806n.html)
11:45:41	564722/564722	---M--	200	added ('OK')	image/jpg	date:Thu,%2008%20May%202025%2001:26:56%20GMT	https://cdn.gianhangvn.com/image/ho-so-vay-mua-oto-tra-gop-r34nyhl.jpg	D:/App/WinHTTrack/Output/subaru-v2/cdn.gianhangvn.com/image/ho-so-vay-mua-oto-tra-gop-r34nyhl.jpg	(from https://lynkcolongbien.com/mua-xe-tra-gop-522806n.html)
11:45:42	43/43	---M-Z	200	added ('OK')	text/plain	etag:%221d7ba61bf9c3b17%22	https://cloud.gianhangvn.com/robots.txt		(from https://cloud.gianhangvn.com/css/library.min.css?v19)
11:46:03	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Oct%202025%2004:45:57%20GMT	https://fonts.gstatic.com/robots.txt		(from https://cloud.gianhangvn.com/templates/0022/skin03/css/style.css)
